,Code,Name,Bao hanh,Base_price,Slase_price,Img_directory,Thong so san pham
66,CPUI394,"CPU Intel Core i7-10700F (2.9GHz turbo up to 4.8GHz, 8 nhân 16 luồng, 16MB Cache, 65W) - Socket Intel LGA 1200",24 tháng,0,8299000,img/CPU/250_52657_intel_core_i7_10700.jpg,"['- Dòng Core i7 thế hệ thứ 10 dành cho máy bàn của Intel\r', '- 8 nhân & 16 luồng\r', '- Xung nhịp: 2.9GHz (Cơ bản) / 4.8GHz (Boost)\r', '- Socket: LGA1200\r', '- Đã kèm sẵn tản nhiệt từ hãng\r']"
67,CPUA226,"CPU AMD Athlon 3000G (3.5GHz, 2 nhân 4 luồng , 5MB Cache, 35W) - Socket AMD AM4",24 tháng,1359000,1259000,img/CPU/250_53258_hnc_cpu_amd_athlon_3000g.jpg,"['- APU giá rẻ của AMD\r', '- 2 nhân & 4 luồng\r', '- Xung cơ bản: 3.5 GHz\r', '- Phù hợp cho những dàn máy cơ bản']"
68,CPUI300,"CPU Intel Core i7-9700K (3.6GHz turbo up to 4.9GHz, 8 nhân 8 luồng, 12MB Cache, 95W) - Socket Intel LGA 1151-v2",24 tháng,9699000,8599000,img/CPU/250_44015_hnc_intel_i7_9700k_right_facing_850x850.jpg,"['- Bộ vi xử lý Intel Core i7 9700K, 8 nhân 8 luồng, 12MB cache\r', '- Là sản phẩm dựa trên kiến trúc Coffee Lake Refresh thế hệ mới nhất\r', '- Bộ vi xử lý này có tần số cơ bản là 3.6 GHz turbo lên tới 4.9 GHz. Mức TDP 95W\r', '- Hỗ trợ RAM DDR4 2666 / Dual Channel']"
69,CPUA219,"CPU AMD Ryzen 5 3500 (3.6GHz turbo up to 4.1GHz, 6 nhân 6 luồng, 16MB Cache, 65W) - Socket AMD AM4",24 tháng,0,3099000,img/CPU/250_49430_hnc_amd_ryzen_5_left_facing_850x850.jpg,"['- CPU Ryzen 5 thế hệ thứ 3 của AMD\r', '- 6 nhân & 6 luồng\r', '- Xung cơ bản: 3.6 GHz\r', '- Xung tối đa (boost): 4.1 GHz\r', '- Chạy tốt trên các mainboard socket AM4 \r']"
70,CPUI312,"CPU Intel Core i3-9100F (3.6Ghz, 4 nhân 4 luồng, 6MB Cache, 65W) - Socket Intel LGA 1151-v2",24 tháng,2059000,1899000,img/CPU/250_45170_hnc_intel_core_i3_9100f_right_face_850x850.jpg,"['- Tiến trình sản xuất 14 nm\r', '- 4 nhân, 4 luồng, xung nhịp cơ bản 3.6 GHz, xung nhịp Boost tối đa 4.2 GHz\r', '- Hỗ trợ RAM DDR4, Bus tối đa 2400 MHz\r', '- Có đi kèm quạt tản nhiệt']"
71,CPUI405,"CPU Intel Core i7-10700K Avengers Edition (3.8GHz turbo up to 5.1GHz, 8 nhân 16 luồng, 16MB Cache, 125W) - Socket Intel LGA 1200",24 tháng,0,10599000,img/CPU/250_54634_i7_10700k_avengers_850x850_2.jpg,"['- Phiên bản đặc biệt với vỏ hộp Avengers từ Marvel\r', '- 8 nhân & 16 luồng\r', '- Xung nhịp: 3.8GHz (Cơ bản) / 5.1GHz (Boost)\r', '- Socket: LGA1200\r', '- Đã tích hợp sẵn iGPU\r']"
72,CPUA224,"CPU AMD Ryzen 3 3100 (3.6GHz turbo up to 3.9GHz, 4 nhân 8 luồng, 16MB Cache, 65W) - Socket AMD AM4",24 tháng,0,2599000,img/CPU/250_52622_amd_3100.jpg,"['- CPU Ryzen thế hệ thứ 3, tiến trình sản xuất 7nm\r', '- 4 nhân, 8 luồng, xung nhịp mặc định 3.6 GHz, xung nhịp boost tối đa 3.9 GHz\r', '- Hỗ trợ PCI-e 4.0\r', '- Hỗ trợ ép xung\r', '- Đi kèm sẵn tản nhiệt từ hãng']"
73,CPUI301,"CPU Intel Core i9-9900K (3.6GHz turbo up to 5.0GHz, 8 nhân 16 luồng, 16MB Cache, 95W) - Socket Intel LGA 1151-v2",24 tháng,11999000,10599000,img/CPU/250_44016_hnc_intel_i9_9900k_right_facing_850x850.jpg,"['- Bộ vi xử lý Intel Core i9 9900K, 8 nhân 16 luồng, 16MB cache\r', '- Là sản phẩm dựa trên kiến trúc Coffee Lake Refresh thế hệ mới nhất\r', '- Bộ vi xử lý này có tần số cơ bản là 3.6 GHz turbo lên tới 5.0 GHz. Mức TDP 95W\r', '- Hỗ trợ RAM DDR4 2666 / Dual Channel']"
74,CPUI331,"CPU Intel Core i7-9700F (3.0GHz turbo up to 4.7Ghz, 8 nhân 8 luồng, 12MB Cache, 65W) - Socket Intel LGA 1151-v2 ",24 tháng,0,7999000,img/CPU/250_49004_hnc_intel_i7_9700_right_facing_850x850.jpg,"['- CPU Core i thế hệ thứ 9 được yêu thích của Intel\r', '- 8 nhân & 8 luồng\r', '- Xung cơ bản: 3.0 GHz\r', '- Xung tối đa (boost): 4.7 GHz\r', '- Chạy tốt trên các mainboard Z390 \r']"
75,CPUI372,"CPU Intel Core i9-9900 (3.1GHz turbo up to 5.0Ghz, 8 nhân 16 luồng, 16MB Cache, 65W) - LGA 1151-v2",24 tháng,10299000,9599000,img/CPU/250_52107_core_i9_9900.jpg,"['- Socket: 1151-v2, Intel Core thế hệ thứ 9\r', '- Tốc độ: 3.10 GHz up to 5.00 GHz (8nhân, 16 luồng)\r', '- Bộ nhớ đệm: 16MB\r', '- Chip đồ họa tích hợp: Intel UHD Graphics 630']"
