Code,Name,Bao hanh,Base_price,Slase_price,Img_directory,Thong so san pham
CPUI351,"CPU Intel Xeon Platinum 8284 (3.0GHz turbo up to 4.0GHz, 28 nhân, 56 luồng, 38.5 MB Cache, 240W) - Socket Intel LGA 3647",24 tháng,0,0,img/CPU/250_49359_hnc_intel_xeon_platium_right_facing_850x850.jpg,- Dòng sản phẩm chuyên biệt dành cho server/máy trạm.- 28 nhân & 56 luồng.- Xung nhịp: 3.0GHz (Cơ bản) / 4.0GHz (Boost).- Socket: LGA 3647.- Hỗ trợ RAM ECC.
CPUA234,"CPU AMD EPYC 7F52 (3.5GHz turbo up to 3.9GHz / 256MB / 16 Cores, 32 Threads / 240W / Socket SP3)",24 tháng,99999000,96199000,img/CPU/250_54266_amd_epyc_7002_series_box.jpg,
CPUA198,"CPU AMD Ryzen 5 2400G (3.6GHz turbo up to 3.9GHz, 4 nhân 8 luồng, 4MB Cache, Radeon Vega 11, 65W) - Socket AMD AM4",24 tháng,0,3499000,img/CPU/250_37342_hnc_ryzen_5g_right_facing_850x850.jpg,
CPUI265,"CPU Intel Xeon Gold 5118 (2.3GHz turbo up to 3.2GHz, 12 nhân, 24 luồng, 16.5MB Cache, 105W) - Socket Intel LGA 3647",24 tháng,0,34989000,img/CPU/250_40827_hnc_intel_xeon_gold_right_facing_850x850.jpg,- Dòng sản phẩm chuyên biệt dành cho server/máy trạm.- 12 nhân & 24 luồng.- Xung nhịp: 2.3GHz (Cơ bản) / 3.2GHz (Boost).- Socket: LGA 3647.- Hỗ trợ RAM ECC.
CPUA202,"CPU AMD Ryzen 7 2700X (3.7GHz turbo up to 4.3GHz, 8 nhân 16 luồng, 16MB Cache, 105W) - Socket AMD AM4",24 tháng,7599000,6899000,img/CPU/250_42104_hnc_ryzen_7_2700x_right_facing_850x850.jpg,"- Phiên bản AMD Ryzen 7 2700x có 8 nhân (16 luồng) cho hiệu năng đa nhiệm cao hơn nhiều thế hệ trước. Ngoài ra dòng CPU này có khả năng OC cao cấp càng tăng cường thêm hiệu suất cho hệ thống với hỗ trợ tính năng XFR (eXtended Frequency Range). .- Hoàn toàn tương thích với các hệ thống sử dụng thế hệ Chipset thế hệ trước: A320. B350,X370..- Sản phẩm này phù hợp các hệ thống máy Gaming, Stream, giải trí Hi-End cao cấp. Đây là dòng CPU đa nhân, đa nhiệm có mức xung nhịp cao phù hợp các hệ thống máy WORKSTATION như dựng hình 3D (3DS MAX, MAYA, Blender, Sketchup...), Render 3D, dựng phim (Adobe Premiere, After Effect, Sony Vegas, Corel Studio...), ứng dụng biên tập ảnh (Photoshop, Lightroom...) và các ứng dụng khác...."
CPUI336,"CPU Intel Xeon Silver 4215 (2.5GHz turbo up to 3.5GHz, 8 nhân, 16 luồng, 11 MB Cache, 85W) - Socket Intel LGA 3647",24 tháng,0,22589000,img/CPU/250_49344_hnc_intel_xeon_silver_right_facing_850x850.jpg,- Dòng sản phẩm chuyên biệt dành cho server/máy trạm.- 8 nhân & 16 luồng.- Xung nhịp: 2.5GHz (Cơ bản) / 3.5GHz (Boost).- Socket: LGA 3647.- Hỗ trợ RAM ECC.
CPUI352,"CPU Intel Xeon Platinum 8274 (3.2GHz turbo up to 4.0GHz, 24 nhân, 48 luồng, 35.75 MB Cache, 240W) - Socket Intel LGA 3647",24 tháng,0,399099000,img/CPU/250_49360_hnc_intel_xeon_platium_right_facing_850x850.jpg,- Dòng sản phẩm chuyên biệt dành cho server/máy trạm.- 24 nhân & 48 luồng.- Xung nhịp: 3.2GHz (Cơ bản) / 4.0GHz (Boost).- Socket: LGA 3647.- Hỗ trợ RAM ECC.
CPUA240,"CPU AMD EPYC 7402 (2.8GHz turbo up to 3.35GHz / 128MB / 24 Cores, 48 Threads / 180W / Socket SP3)",24 tháng,0,56399000,img/CPU/250_54272_amd_epyc_7002_series_box.jpg,
CPUI385,"CPU Intel Pentium Gold G6600 (4.2GHz, 2 nhân 4 luồng, 4MB Cache, 58W) - Socket Intel LGA 1200)",36 tháng,0,0,img/CPU/250_52616_intel_g6600.jpg,- Dòng sản phẩm cơ bản đến từ Intel.- 2 nhân & 4 luồng.- Xung nhịp: 4.2GHz (Tối đa).- Socket: LGA1200.- Đã kèm sẵn tản nhiệt từ hãng.
CPUI399,"CPU Intel Xeon W-1270 (3.4 GHz turbo up to 5.0 GHz, 8 nhân 16 luồng, 16MB Cache, 80W) - Socket Intel LGA 1200",24 tháng,10999000,10599000,img/CPU/250_53878_intel_xeon_w.jpg,
