Code,Name,Bao hanh,Base_price,Slase_price,Img_directory,Thong so san pham
GIAT105,Giá treo 4 Màn hình Bratech C034B Đen (19-32 inch),24 tháng,2299000,1749000,img/MONITOR/250_47399_1.jpg,- Tải trọng: 4 màn hình từ 19 đến 32 inch.- Chất liệu: Kim loại sơn tĩnh điện.- Màu: đen.- Kiểu chân đế: Để trên mặt bàn.
MOVI110,Màn hình Viewsonic VA2405-H (23.6 inch/FHD/VA/75Hz/4ms/250 nits/HDMI+DSub),24 tháng,2999000,2399000,img/MONITOR/250_52911_viewsonic_va2405_h__6_.jpg,- Đầu vào HDMI và VGA.- Công nghệ chăm sóc và bảo vệ mắt.- Chế độ tiêu thụ năng lượng thấp.- VESA treo tường.
MOLE059,Màn hình Lenovo E24-20 (23.8inch/FHD/IPS/60Hz/250 nits/HDMI+DP+VGA) ,24 tháng,2859000,2599000,img/MONITOR/250_55582_e24_10__4_.png,"- Kích thước hiển thị 23,8 inch.- Tỉ lệ màn hình 16:09.- Độ phân giải FHD.- Tấm nền IPS.- Tần số quét 60hz."
MODE157,Màn hình Dell P2419HC (23.8 inch/FHD/USB-C/LED/IPS/USB-C+DP+HDMI/250cd/m²/60Hz/5ms),24 tháng,0,4699000,img/MONITOR/250_48082_p2419hc__4_.png,- Kích thước màn hình: 24 inch.- Độ phân giải: Full HD (1920 x 1080).- Tỷ lệ màn hình: 16:9.- Công nghệ tấm nền: IPS.- Màu sắc hiển thị: 16.7 triệu màu.
MOSA190,Màn hình Samsung LC27JG54QQEXXV (27 inch/2K/PLS/350cd/m²/DP+HDMI/144Hz/1ms/Màn hình cong),24 tháng,0,7899000,img/MONITOR/250_47701_samsung_lc27jg54qqexxv__4_.png,- Loại màn hình: Cong.- Tỉ lệ: 16:9.- Kích thước: 27 inch.- Tấm nền: VA.- Độ phân giải: WQHD (2560 x 1440).
MOAS126,Màn hình Asus VP278QG (27 inch/FHD/1ms/FreeSync),36 tháng (Adapter bảo hành 12 tháng),0,5599000,img/MONITOR/250_44791_asus_vp278qg__4_.png,- Kích Thước Màn Hình	27 INCH.- Độ Sáng Màn Hình	300 cd/m² .- Tỉ Lệ Tương Phản Động MEGA	Tỷ lệ Tương phản (Tối đa) :1200 :1   .- Độ Phân Giải Màn Hình	1920*1080 .- Thời Gian Đáp Ứng	1ms.
MODE152,Màn hình Dell P2418D (23.8 inch/2K/IPS/DP+HDMI/250cd/m²/60Hz/8ms),24 tháng,0,5199000,img/MONITOR/250_45419_mode152__4_.png,- Kích thước màn hình: 24 inch.- Độ phân giải: 2K (2560 x 1440).- Tỷ lệ màn hình: 16:9.- Tấm nền: IPS.- Độ tương phản: 1000:1.
MOHP126,Màn hình HP N220H (21.5 inch/FHD/LED/IPS/250cd/m²/HDMI+VGA/60Hz/5ms),24 tháng,2999000,2799000,img/MONITOR/250_47728_hp_n220h__4_.png,- Kích thước màn hình: 21.5 inch.- Độ phân giải: 1920 x 1080.- Tỷ lệ màn hình: 16:9.- Công nghệ tấm nền: IPS.- Màn hiển thị màu: 16.7 triệu màu.
MOHP119,Màn hìnhHP 25F (25 inch/FHD/LED/IPS/250cd/m²/HDMI+VGA/60Hz/5ms),24 tháng,4499000,3979000,img/MONITOR/250_46627_hp_25f__4_.png,- Tên Hãng	HP.- Model	25F 3AL43AA.- Kiểu màn hình	Màn hình rộng.- Kích thước màn hình	25.0Inch IPS.- Độ sáng	250cd/m2.
MOAO137,Màn Hình AOC C32G1/74 (31.5/FHD/Curve/VA/FreeSync/1ms/144Hz/Low Blue Mode/Flicker Free),24 tháng,7439000,6999000,img/MONITOR/250_47463_aoc_c32g1__4_.png,- Kích thước	31.5 inch.- Độ phân giải	1920 x 1080.- Tấm nền  	VA.- Bề mặt hiển thị	Chống lóa 3H.- Tốc độ làm tươi	144hz.
MODE160,Màn hình Dell UltraSharp U3419W (34 inch/WQHD/60Hz/5ms/IPS/350cd/m²/Màn hình cong),24 tháng,24599000,19799000,img/MONITOR/250_49922_u3419w__1_.jpg,- Kích thước màn hình	34 inch.- Phủ bề mặt	chống lóa / phủ cứng 3H.- Độ phân giải	3440 x 1440.- Tần số quét	60 Hz.- Góc nhìn	178° (H) / 178° (V).
MOMS008,Màn hình MSI Optix G27C4 (27 inch/FHD/VA/250cd/m²/DP+HDMI/165Hz/1ms/Cong),36 tháng (Adapter bảo hành 12 tháng),6779000,5889000,img/MONITOR/250_50455_msi_optix_g27c4__4_.png,- Kích thước màn hình	27 inch.- Phủ bề mặt	chống lóa / phủ cứng 3H.- Đèn nền	W-LED.- Độ phân giải	1920 x 1080.- Tần số quét	165 Hz.
MODE156,Màn hình Dell E2016HV (19.5 inch/HD/TN/60Hz/6ms/250 nits/DSub),24 tháng,2199000,2059000,img/MONITOR/250_52261_dell_e2016hv__4_.png,- Model	E2016HV.- Kích thước màn hình	19.5 inch.- Hiển thị màu sắc	Hơn 16 triệu màu.- Độ phân giải	1600 x 900 pixels.- Độ sáng	200cd/m2.
MOLE051,Màn hình Lenovo M14 (14 inch/ FHD/IPS/300 nits/USB-C) ,36 tháng,5799000,5489000,img/MONITOR/250_52548_lenovo_m14__6_.jpg,"- Kích thước 14 inch FHD 1920 x 1080 .- Tấm nền IPS cho góc nhìn rộng 178/178.- 16. 7 triệu màu, độ sáng 300 nit , 6ms tốc độ phản hồi - 60 Hz làm mới.- 2 x cổng USB Type-C hỗ trợ DisplayPort 1. 2 và Pd2. 0.- Công nghệ ánh sáng xanh thấp, khe khóa Kensington."
MODE170,Màn hình Dell E1920H (18.5 inch/HD/TN/60Hz/5ms/200 nits/DP+VGA),24 tháng,2399000,2099000,img/MONITOR/250_52749_dell_e1920h__3_.jpg,- Kích thước	19 inch.- Bảng điều khiển	TN.- Tốc độ làm tươi	60 Hz.- Thời gian đáp ứng	5 ms.- Tỷ lệ khung hình màn hình	16: 9.
MOAS162,Màn hình Asus ProArt PA248QV (24inch/WUXGA/IPS/75Hz/5ms/300nits/HDMI+DP+DSub+Audio+USB),36 tháng (Adapter bảo hành 12 tháng),0,5289000,img/MONITOR/250_53212_pa248qv_ava.jpg,"- Kích thước 24.1″..- Tỉ lệ 16:10 WUXGA (1920 x 1200) IPS..- Chuẩn màu 100% sRGB, 100% Rec. 709 wide color gamut..- Độ sai màu ΔE < 2.."
MODE176,Màn hình Dell E2420H (23.8inch/FHD/IPS/60Hz/8ms/DP),24 tháng,3659000,3189000,img/MONITOR/250_54443_e2420h__4_.png,- Kích thước: 23.8 inch.- Tấm nền: IPS.- Độ phân giải: Full HD (1920x1080).- Tốc độ làm mới: 60Hz.- Thời gian đáp ứng: 5ms.
MOHK027,Màn hình HKC M27G3F (27inch/FHD/VA/144Hz/4ms/280nits/HDMI+DVI+DP/Cong),24 tháng,5729000,5399000,img/MONITOR/250_54904_m27g3f__6_.png,"- LED | Panel VA | 27"" | 1920 x 1080 | 16:9| 144hz.- Độ sáng: 280 cd/m2 | 3000:1 | 16.7 triệu màu.- T/g đáp ứng: 4ms (GTG).- Kết nối: DVI|HDMI1.4|DP1.2.- Góc Nhìn: 178°(H)/178°(V)."
MOSA214,Màn hình Samsung LF22T450FQEXXV (21.5inch/FHD/IPS/75Hz/5ms/250nits/HDMI+DP/FreeSync/MadeinVietnam),24 tháng,3289000,2889000,img/MONITOR/250_55175_lf22t450fqexxv___5_.png,- Chân đế chuyên dụng nâng tầm hiệu suất.- Thiết kế tràn viền 3 cạnh mở rộng góc nhìn tối đa.- Tấm nền IPS chất lượng cao cho hình ảnh rõ nét.
MOSA219,Màn hình Samsung LC32G55TQWEXXV (32inch/WQHD/VA/144Hz/1ms/250nits/HDMI+DP/FreeSync) ,24 tháng,0,10799000,img/MONITOR/250_55753_lc32g55__4_.png,"- Độ phân giải WQHD sắc nét.- Công nghệ HDR10 chân thực, sống động.- AMD FreeSync Premium hạn chế giựt hình, xé hình."
MOAO151,Màn hình AOC C27V3H/WS/74 (27inch/FHD/IPS/75Hz/4ms/250nits/HDMI+VGA/Cong),24 tháng,4939000,4489000,img/MONITOR/250_56442_c27v3h__3_.png,"- Kích thước	27"" (inches) 1920 x 1080.- Tấm nền	VA.- Tần số quét	75 Hz.- Thời gian đáp ứng nhanh 	4 ms."
GIAT089,Giá đỡ máy tính gắn bàn đa năng North Bayou FC35 (22-35 INCH),24 tháng,2499000,1999000,img/MONITOR/250_44514_giat089_001.jpg,"- Kích thước hữu dụng: 10 x10 (cm).- Tải trọng: 12 kg.- Thành phần: Sắt sơn tĩnh điện, ốp nhựa..- Có cổng USB, kệ để bàn phím."
MOAS152,Màn hình ASUS BE229QLB (21.5 inch/FHD/IPS/250 nits/5ms/DP+DVI+DSub+USB/Speaker) ,24 tháng,3099000,2789000,img/MONITOR/250_51990_asus_be229qlb__4_.png,- Kích thước màn hình	21.5Inch IPS.- Độ sáng	250cd/m2.- Tỷ lệ tương phản	10M:1.- Độ phân giải	Full HD (1920x1080).- Thời gian đáp ứng	5ms.
