,Code,Name,Bao hanh,Base_price,Slase_price,Img_directory,Thong so san pham
19,VGAS465,"Card màn hình ASUS ROG STRIX GTX 1650-A4G GAMING (4GB GDDR5, 128-bit, HDMI+DP)",24 tháng,4599000,4199000,img/VGA/250_51374_rog_strix_gtx1650_a4g_gaming_01.png,"['- Phiên bản GTX 1650 cao cấp của Asus\r', '- Số nhân CUDA: 896\r', '- Xung nhân tối đa: 1710 MHz (Boost Clock)/1485 MHz (Base Clock)\r', '- Bộ nhớ: 4GB GDDR5 128 Bit\r', '- Cổng kết nối: 2x DisplayPort 1.4, 2x HDMI 2.0b']"
20,VGAS428,Vga Card ASUS ROG STRIX RTX 2080 - O8G - GAMING,24 tháng,0,23590000,img/VGA/250_43881_1_hinh_dai_dien_card_man_hinh_choi_game_cao_cap_asus_rog_strix_rtx2080_8g_gamiing_aura_sync_fullbox_phu_kien_san_pham.png,"['- Graphics Engine\tNVIDIA® GeForce® RTX 2080\r', '- Core Name\t\r', '- Bus Standard\tPCI Express 3.0\r', '- Video Memory\tGDDR6 8GB\r', '- Engine Clock\t\r']"
21,VGMS372,"Card màn hình MSI RX 5500 XT MECH OC (8GB GDDR6, 128-bit, HDMI+DP, 1x8-pin) ",24 tháng,0,5799000,img/VGA/250_51712_vo_hop_card_man_hinh_msi_rx_5500_xt_mech_oc___8g.jpg,"['- Dung lượng bộ nhớ: 8GB GDDR6\r', '- Boost: Tối đa 1845 MHz\r', '- Băng thông: 128-bit\r', '- Nguồn phụ: 1 x 8pin']"
22,VGMS346,"Card màn hình MSI RTX 2060 Super GAMING X (8GB GDDR6, 256-bit, HDMI+DP, 1x8-pin)",24 tháng,0,12299000,img/VGA/250_47694_msi_rtx_2060_super_gaming_x_8g_01.jpg,"['- Phiên bản RTX 2060 Super cao cấp từ MSI\r', '- Xung nhân tối đa: 1695 MHz\r', '- Bộ nhớ: 8GB GDDR6\r', '- Cổng kết nối: DisplayPort x 3/HDMI 2.0b x 1 \r', '- Tản nhiệt Twin Frozr 7']"
23,VGAS450,Card màn hình ASUS ROG STRIX GTX 1660 Ti - O6G GAMING,24 tháng,8899000,8499000,img/VGA/250_45616_asus_rog_strix_gtx_1660_ti_01.jpg,"['- Xung nhịp OC: 1890 Mhz\r', '- Tốc Độ Bộ Nhớ : 12 Gbps\r', '- Bộ nhớ trong : 6GB GDDR6\r', '- Cổng kết nối: Displayport x3/ HDMI x1\r', '- Nguồn khuyến khích : 450W']"
24,VGMS362,"Card màn hình MSI GTX 1660 Super GAMING X (6GB GDDR6, 192-bit, HDMI+DP) ",24 tháng,7499000,6899000,img/VGA/250_49690_msi_gtx_1660_super_gaming_6g_x__01.jpg,"['- Phiên bản GTX 1660 Super tốt nhất từ MSI\r', '- Xung nhân tối đa: 1830 MHz\r', '- Bộ nhớ: 6GB GDDR6\r', '- Cổng kết nối: DisplayPort x 3 / HDMI x 1\r', '- Quạt TORX Fan 2.0\r']"
25,VGMS355,"Card màn hình MSI RTX 2080 Super VENTUS XS OC (8GB GDDR6, 256-bit, HDMI+DP, 1x8-pin + 1x6-pin)",24 tháng,0,20099000,img/VGA/250_48766_msi_rtx_2080_super_ventus_xs__01.jpg,"['- Phiên bản RTX 2080 Super đời mới từ MSI\r', '- Xung nhân tối đa:  1830 MHz \r', '- Bộ nhớ: 8GB GDDR6\r', '- Cổng kết nối: DisplayPort x 3 / HDMI x 1\r', '- Quạt TORX Fan 2.0\r']"
26,VGAS508,"Card màn hình ASUS ROG STRIX RTX 2080 Ti-O11G WHITE  (11GB GDDR6, 352-bit, HDMI+DP+Type-C, 2x8-pin)",24 tháng,44599000,35599000,img/VGA/250_50133_rog_strix_we_01.png,"['- Phiên bản RTX 2080Ti màu trắng giới hạn từ ASUS\r', '- Số nhân CUDA: 4352\r', '- Xung nhịp tối đa: 1770 MHz\r', '- Giao tiếp bộ nhớ: 352-bit\r', '- Loại bộ nhớ: 11GB GDDR6\r']"
27,VGAS523,"Card màn hình ASUS DUAL RTX 2060 Super-8G EVO V2 (8GB GDDR6, 256-bit,HDMI+DP, 1x8-pin)",24 tháng,11499000,10899000,img/VGA/250_51850_29491_dual_rtx2060_o6g_evo_asus_vga_rgb_led_aura.png,"['- Dung lượng bộ nhớ: 8GB GDDR6\r', '- OC Mode - GPU Boost Clock : 1725 MHz , GPU Base Clock : 1500 MHz\r', '- Gaming Mode (Default) - GPU Boost Clock : 1695 MHz , GPU Base Clock : 1470 MHz\r', '- Băng thông: 256-bit']"
28,VGGI484,"Card màn hình Gigabyte RTX 3080 EAGLE OC-10GD (10GB GDD6X, 320-bit, HDMI +DP, 2x8-pin)",24 tháng,0,22949000,img/VGA/250_55063_gv_n3080eagle_oc_10gd_candb.jpg,"['- Dung lượng bộ nhớ: 10Gb GDDR6X\r', '- 8704 CUDA Cores\r', '- Core Clock: TBD\r', '- Kết nối: DisplayPort 1.4a, HDMI 2.1\r', '- Nguồn yêu cầu: 750W']"
29,VGAS551,"Card màn hình Asus TUF GTX 1650-4G GAMING GDDR6 (4GB GDDR6, 128-bit, DVI+HDMI+DP)",24 tháng,4599000,4099000,img/VGA/250_55841_card_man_hinh_asus_tuf_gtx_1650_4g_gaming_1.png,"['- Dung lượng bộ nhớ: 4GB GDDR6\r', '- OC Mode - Base/Boost Clock : 1695 MHz (Boost Clock)\r', '- Gaming Mode (Default) - Base/Boost Clock : 1485 MHz/1665 MHz\r', '- Băng thông: 128-bit']"
30,VGIN087,"Card màn hình Inno3D RTX 2060 Super iChill X3 Ultra 8GB (8GB GDDR6, 256-bit, HDMI+DP, 6+8-pin)",24 tháng,0,10899000,img/VGA/250_54391_inno3d_geforce_rtx_2060_super_ichill_x3_ultra.jpg,['']
31,VGGI489,"Card màn hình Gigabyte RTX 3070 VISION OC - 8GD (8GB GDD6, 256-bit, HDMI +DP, 1x8-pin+6x1-pin)",24 tháng,0,18699000,img/VGA/250_56129_card_man_hinh_gigabyte_rtx_3070_vision_oc_8gd_8gb_gdd6_256_bit_hdmi_dp_1x8_pin_6x1_pin_01.png,"['- Dung lượng bộ nhớ: 8Gb GDDR6\r', '- 5888 CUDA Cores\r', '- Core Clock: \r', '- Kết nối: DisplayPort 1.4a, HDMI 2.1\r', '- Nguồn yêu cầu: 550W']"
32,VGAS501,"Card màn hình ASUS TUF3 GTX 1660 Super-A6G GAMING (6GB GDDR6, 192-bit, DVI+HDMI+DP, 1x8-pin)",24 tháng,0,6899000,img/VGA/250_49615_asus_tuf3_gtx_1660_super_o6g_01.jpg,"['- Phiên bản GTX 1660 Super cao cấp của Asus\r', '- Số nhân CUDA: 1408   \r', '- Xung nhân tối đa: 1845 MHz\r', '- Bộ nhớ: 6GB GDDR6\r', '- Cổng kết nối: DisplayPort 1.4, HDMI 2.0b, Dual-Link DVI-D\r']"
33,VGGI409,"Card màn hình GIGABYTE AORUS RTX 2080 Ti XTREME-11G (11GB GDDR6, 352-bit, HDMI+DP+Type-C, 2x8-pin) ",24 tháng,36999000,35599000,img/VGA/250_44934_gigabyte_aorus_geforce_rtx_2080ti_xtreme_11g_1.jpg,"['- Chip đồ họa: NVIDIA GeForce RTX 2080Ti\r', '- Bộ nhớ: 11GB GDDR6 ( 352-bit )\r', '- GPU clock 1770 MHz\r', '- Nguồn phụ: 2 x 8-pin']"
34,VGIN076,"Card màn hình INNO3D GeForce GTX 1660 TWIN X2 (6GB GDDR6, 192-bit, HDMI+DP, 1x8-pin)",24 tháng,5699000,5299000,img/VGA/250_46183_inno3d_geforce_gtx_1660_twin_x2__01_01.jpg,"['- Phiên bản GTX 1660 giá rẻ của Inno3D\r', '- Xung nhân tối đa: 1785 MHz\r', '- Bộ nhớ: 6GB GDDR5\r', '- Cổng kết nối: DisplayPort x 3/HDMI 2.0b x 1 \r', '- Đèn LED RGB\r']"
35,VGEG006,"Card màn hình EVGA GeForce RTX 2080 XC BLACK EDITION GAMING-8GB (8GB GDDR6, 256-bit, HDMI+DP+Type C, 1x6-pin+1x8-pin) ",24 tháng,20499000,18999000,img/VGA/250_47192_evga_geforce_rtx_2080_xc_black_edition_gaming___8gb_____01.jpg,"['- Dung lượng bộ nhớ: 8GB GDDR6\r', '- Boost Clock : 1740 MHz\r', '- Băng thông: 256-bit\r', '- Kết nối: HDMI 2.0b, 3 x DisplayPort 1.4, USB Type-C']"
36,VGMS366,"Card màn hình MSI GTX 1650 Super VENTUS XS OC (4GB GDDR6, 128-bit, DVI+HDMI+DP, 1x6-pin) ",24 tháng,5299000,4799000,img/VGA/250_50169_msi_gtx_1650_super_ventus_xs_01.jpg,"['- Phiên bản GTX 1650 Super cao cấp đến từ MSI\r', '- Kiểu dáng hiện đại\r', '- Bộ nhớ GDDR6\r', '- Xung nhân ép xung sẵn cao\r', '- Tản nhiệt 2 quạt']"
37,VGGI466,"Card màn hình Gigabyte RTX 3090 GAMING OC-24GD (24GB GDD6X, 384-bit, HDMI +DP, 2x8-pin)",24 tháng,0,49990000,img/VGA/250_55045_card_man_hinh_gigabyte_rtx_3090_gaming_oc_24gd_24gb_gdd6x_384_bit_hdmi_dp_2x8_pin_001.jpg,"['- Dung lượng bộ nhớ: 24Gb GDDR6X \r', '- 10496 CUDA Cores\r', '- Core Clock: \r', '- Kết nối: DisplayPort 1.4a x3, HDMI 2.1 x2\r', '- Nguồn yêu cầu: 750W']"
38,VGAS552,"Card màn hình Asus PH GTX 1650-O4G GDDR6 (4GB GDDR6, 128-bit, DVI+HDMI+DP)",24 tháng,0,3899000,img/VGA/250_55842_card_man_hinh_asus_ph_gtx_1650_o4g_01.jpg,"['- Phiên bản GTX 1650 Super nhỏ gọn giá rẻ không yêu cầu nguồn phụ đến từ Asus\r', '- Số nhân CUDA: 896\r', '- Xung nhịp tối đa: 1710 MHz\r', '- Giao tiếp bộ nhớ: 128-bit\r', '- Loại bộ nhớ: 4GB GDDR5']"
39,VGIN095,"Card màn hình Inno3D RTX 2060 GAMING OC X2 6GB (6GB GDDR6, 192-bit, HDMI+DP, 6+8-pin)",24 tháng,8499000,8099000,img/VGA/250_55212_card_man_hinh_inno3d_rtx_2060_gaming_oc_x2_6gb_001.png,"['- VGA RTX 2060 từ Inno 3D \r', '- CUDA Cores: 1920\r', '- Boost Clock (MHz): 1725\r', '- Bộ nhớ: 6Gb GDDR6\r', '- Nguồn yêu cầu: 550W']"
40,VGAS502,"Card màn hình ASUS TUF3 GTX 1660 Super-6G GAMING (6GB GDDR6, 192-bit, DVI+HDMI+DP, 1x8-pin)",24 tháng,7299000,6599000,img/VGA/250_49616_asus_tuf3_gtx_1660_super_o6g_01.jpg,"['- Phiên bản GTX 1660 Super cao cấp của Asus\r', '- Số nhân CUDA: 1408   \r', '- Xung nhân tối đa: 1845 MHz\r', '- Bộ nhớ: 6GB GDDR6\r', '- Cổng kết nối: DisplayPort 1.4, HDMI 2.0b, Dual-Link DVI-D\r']"
41,VGAS500,"Card màn hình ASUS TUF3 GTX 1660 Super-O6G GAMING (6GB GDDR6, 192-bit, DVI+HDMI+DP, 1x8-pin)",24 tháng,7499000,6899000,img/VGA/250_49614_asus_tuf3_gtx_1660_super_o6g_01.jpg,"['- Phiên bản GTX 1660 Super cao cấp của Asus\r', '- Số nhân CUDA: 1408   \r', '- Xung nhân tối đa: 1845 MHz\r', '- Bộ nhớ: 6GB GDDR6\r', '- Cổng kết nối: DisplayPort 1.4, HDMI 2.0b, Dual-Link DVI-D\r']"
42,VGAS517,"Card màn hình ASUS TUF GTX 1660 Ti-O6G GAMING (6GB GDDR6, 192-bit, DVI+HDMI+DP, 1x8-pin)",24 tháng,7499000,7099000,img/VGA/250_51652_01_tuf3_gtx1660_o6g_gaming.png,"['- Chip đồ họa: NVIDIA GeForce GTX 1660Ti\r', '- Bộ nhớ: 6GB GDDR6 ( 192-bit )\r', '- GPU clock OC Mode - GPU Boost Clock : 1845 MHz , GPU Base Clock : 1530 MHz Gaming Mode (Default) - GPU Boost Clock : 1815 MHz , GPU Base Clock : 1500 MHz\r', '- Nguồn phụ: 1 x 8-pin\r', '- Cổng kết nối : 1x DVI, 1xHDMI, 1x DP']"
43,VGAS510,"Card màn hình ASUS ROG STRIX GTX 1650 Super-A4G GAMING (4GB GDDR6, 128-bit, HDMI+DP, 1x6-pin)",24 tháng,0,5399000,img/VGA/250_50106_card_man_hinh_asus_rog_trix_gtx_1650_super_a4g_gaming_111.png,"['- Nhân đồ họa: NVIDIA GeForce GTX 1650\r', '- Bộ nhớ: 4GB GDDR5 ( 128-bit )\r', '- GPU clock OC Mode - GPU Boost Clock : 1710 MHz , GPU Base Clock : 1485 MHz Gaming Mode (Default) - GPU Boost Clock : 1680 MHz , GPU Base Clock : 1485 MHz\r', '- Nguồn phụ: 1 x 6-pin']"
44,VGAS511,"Card màn hình ASUS ROG TRIX GTX 1650 Super-4G GAMING (4GB GDDR6, 128-bit, HDMI+DP, 1x6-pin)",24 tháng,0,5099000,img/VGA/250_50107_rog_strix_gtx1650s_4g_gaming_1.jpg,"['- Dung lượng bộ nhớ: 4GB GDDR6\r', '- Boost: Tối đa 1785 MHz\r', '- Băng thông: 128-bit\r', '- Nguồn phụ: 1 x 6pin\r', '- PSU yêu cầu: 500W trở lên']"
45,VGAS491,"Card màn hình ASUS ROG STRIX RTX 2080 Super-O8G GAMING (8GB GDDR6, 256-bit, HDMI+DP, 2x8-pin)",24 tháng,23199000,22299000,img/VGA/250_47892_01_rog_strix_rtx2080s_o8g_gaming.png,"['- Phiên bản RTX 2080 Super cao cấp của Asus\r', '- Số nhân CUDA: 2944    \r', '- Xung nhân tối đa: 1830 MHz\r', '- Bộ nhớ: 8GB GDDR5\r', '- Cổng kết nối: DisplayPort 1.4, HDMI 2.0b\r']"
46,VGAS474,"Card màn hình ASUS ROG-STRIX RTX 2060 Super-A8G GAMING (8GB GDDR6, 256-bit, HDMI+DP, 1x6-pin + 1x8-pin)",24 tháng,12799000,12499000,img/VGA/250_47497_rog_strix_rtx2060s_a8g_gaming_01.png,"['- Phiên bản RTX 2060 Super cao cấp của Asus\r', '- Số nhân CUDA: 2176     \r', '- Bộ nhớ: 8GB GDDR6\r', '- Cổng kết nối: DisplayPort 1.4, HDMI 2.0b\r', '- Nguồn đề nghị: 500W trở lên']"
47,VGAS482,"Card màn hình ASUS ROG STRIX RTX 2070 Super-8G GAMING (8GB GDDR6, 256-bit, HDMI+DP, 2x8-pin)",24 tháng,15799000,15299000,img/VGA/250_47505_01_rog_strix_rtx2070s_8g_gaming.png,"['- Phiên bản RTX 2070 Super cao cấp của Asus\r', '- Số nhân CUDA: 2304      \r', '- Xung nhân tối đa: 1845 MHz\r', '- Bộ nhớ: 8GB GDDR6\r', '- Cổng kết nối: DisplayPort 1.4, HDMI 2.0b\r']"
48,VGAS452,Card màn hình ASUS ROG STRIX GTX 1660 Ti - 6G GAMING,24 tháng,8499000,8099000,img/VGA/250_45640_asus_rog_strix_gtx_1660_ti_01.jpg,"['- Phiên bản GTX 1660Ti cao cấp của Galax\r', '- Số nhân CUDA: 1536 \r', '- Xung nhân tối đa: 1770 MHz\r', '- Bộ nhớ: 6GB GDDR6\r', '- Cổng kết nối: DisplayPort 1.4, HDMI 2.0b, Dual-Link DVI-D\r']"
49,VGAS524,"Card màn hình ASUS ROG STRIX RX 5600 XT-O6G GAMING (6GB GDDR6, 192-bit,HDMI+DP, 1x6-pin + 1x8-pin)",24 tháng,8999000,8699000,img/VGA/250_51851_rog_strix_rx5600xt_01.png,"['- Dung lượng bộ nhớ: 6GB GDDR6\r', '- Chế độ Chơi Game: Lên tới 1670 MHz (Xung chơi game**) / ~ 1750 MHz (Xung tăng cường*)\r', '- Chế độ OC: Lên tới 1670 MHz (Xung chơi game**) / ~ 1770 MHz (Xung tăng cường*)\r', '- Băng thông: 192-bit']"
50,VGAS516,"Card màn hình ASUS GT710-SL-2GD5 (2GB GDDR5, 64-bit, DVI+HDMI)",24 tháng,1359000,1289000,img/VGA/250_51573_asus_gt710_sl_2gd5_001.jpg,"['- Chipset: Geforce 710\r', '- Bộ nhớ: 1Gb DDR5/ 64Bit\r', '- Cổng giao tiếp: D-Sub/ DVI/ HDMI']"
51,VGAS492,"Card màn hình ASUS ROG STRIX RTX 2080 Super-8G GAMING (8GB GDDR6, 256-bit, HDMI+DP, 2x8-pin)",24 tháng,20999000,20999000,img/VGA/250_47893_01_rog_strix_rtx2080s_8g_gaming.png,"['- Phiên bản RTX 2080 Super cao cấp của Asus\r', '- Số nhân CUDA: 2944    \r', '- Xung nhân tối đa: 1830 MHz\r', '- Bộ nhớ: 8GB GDDR5\r', '- Cổng kết nối: DisplayPort 1.4, HDMI 2.0b\r']"
52,VGAS404,"Card màn hình ASUS PH-GT1030-O2G (2GB GDDR5, 64-bit, DVI+HDMI)",24 tháng,2499000,2199000,img/VGA/250_37003_ph_gt1030_o2g_01.png,"['- Chip đồ họa: NVIDIA GeForce GT 1030\r', '- Bộ nhớ: 2GB GDDR5 ( 64-bit )\r', '- GPU clock Chế độ OC - Xung Tăng cường GPU : 1531 MHz , Xung Nền GPU : 1278 MHz Chế độ Chơi Game - Xung Tăng cường GPU : 1506 MHz , Xung Nền GPU : 1252 MHz\r', '- Nguồn phụ: Không nguồn phụ']"
