,Code,Name,Bao hanh,Base_price,Slase_price,Img_directory,Thong so san pham
115,KBAK011,Bàn phím cơ AKKO 3108S Black Led White Cherry MX Blue Switch,24 tháng,0,1749000,img/KEY_BOARD/250_51894_tong_the_ban_phim_co_akko_3108s_black_led_white_cherry_mx_blue_switch.jpg,"['- Bàn phím cơ AKKO 3108S Black Led White Cherry MX Blue Switch\r', '- Model: 3108 (Fullsize, 108 keys)\r', '- Kết nối: USB Type C, có thể tháo rời\r', '- Hỗ trợ NKRO\r', '- Keycap: PBT Dye-Subbed\r']"
116,KBDG076,Bàn phím cơ Durgod V104 Mechanical Cherry Brown Switch Black,24 tháng,1999000,1799000,img/KEY_BOARD/250_52812_ban_phim_co_durgod_v104_mechanical_cherry_brown_switch_black_0000_1.jpg,"['- Bàn phím cơ Durgod V104 Mechanical Cherry Brown Switch Black\r', '- Thương hiệu bàn phím cơ Durgod hoàn toàn mới\r', '- Được sản xuất và lắp ráp tại nhà máy uy tín tại Trung Quốc\r', '- Chất lượng tổng thể cứng cáp, chắc chắn\r', '- Switch sử dụng 100% Cherry MX from Germany\r']"
117,KBED048,Bàn phím cơ E-Dra EK3087 (USB/Blue Led/Outemu Red switch),24 tháng,599000,499000,img/KEY_BOARD/250_53098_ban_phim_co_e_dra_ek3087_bac_0002_3.jpg,"['- Bàn phím cơ E-Dra EK3087 Bạc \r', '- Thiết kế Layout TKL 87 phím gọn nhẹ\r', '- Switch Outemu cho độ bền cao \r', '- Led đơn màu']"
118,KBED061,Bàn phím cơ E-Dra EK361W White (Outemu Red switch/ABS/USB/Led RGB/Trắng),24 tháng,1029000,859000,img/KEY_BOARD/250_54671_ban_phim_co_e_dra_ek361w_white_outemu_red_switch_abs_usb_led_rgb_trang_1.jpg,"['- Bàn phím cơ E-DRA EK361W Bluetooth Red switch\r', '- Bàn phím cơ không dây\r', '- Switch Outemu độ bền 50 triệu lần bấm\r', '- Kết nối Bluetooth thông dụng\r', '- Layout 61 phím\r']"
119,KBMM005,Bàn phím cơ Mistel X8 Gloaming (USB/Cherry Blue switch),24 tháng,2989000,2649000,img/KEY_BOARD/250_54914_ban_phim_mistel_sleeker_x_viii_gloaming_cherry_blue_switch_0002_3.jpg,"['- Bàn phím Mistel Sleeker X-VIII Gloaming\r', '- Bàn phím Fullsize 108 phím\r', '- Chuẩn kết nối : Type-C tiện lợi (cáp có thể tháo rời)\r', '- Keycap PBT Doubleshot\r', '- Sử dung switch Cherry MX cho độ bền và cảm giác gõ cực tốt\r']"
120,KBKE031,Bàn phím cơ Keychron K8 J3 (Gateron Brown switch/nhôm/RGB/Hotswap),24 tháng,2749000,2289000,img/KEY_BOARD/250_55581_ban_phim_co_keychron_k8_j3_gateron_brown_switch_nhom_rgb_0001_2.jpg,"['- Bàn phím cơ Keychron K8\r', '- Thiết kế layout Tenkeyless truyền thống\r', '- Kiểu kết nối : Bluetooth / Cable Type-C\r', '- Trang bị kết nối Bluetooth 5.1 cao cấp, có khả năng kết nối 3 thiết bị cùng lúc\r', '- Tương thích tốt với Layout của Mac\r']"
121,KBFC029,Bàn phím cơ Filco Majestouch 2 Minila Air 67 Blue switch - (FFBT67MC/EB - Wireless) ,24 tháng,0,3499000,img/KEY_BOARD/250_15159_filco_majestouch_2_minila_67_compact_mechanical_keyboard_full_cc11beae2224ff7e4c1bde7a9044e84c1.jpg,"['- Bàn phím cơ của Filco đến từ Nhật Bản\r', '- Phiên bản Minila Air Không Dây, kết nối qua Bluetooth\r', '- Độ bền rất cao, đã được cộng đồng thế giới ghi nhận\r', '- Chân chống phụ bọc cao su giúp tăng khả năng ma sát với mặt bàn\r', '- Bảng mạch được thiết kế 2 lớp, tối đa độ bền bỉ khi sử dụng lâu dài\r']"
122,KBFC134,Bàn phím cơ Filco Camouflage R Blue switch 87/ FKBN87MC/EMR2,24 tháng,0,3619000,img/KEY_BOARD/250_35454_keyboard_filco_camouflager_blue_switch_87_fkbn87mcemr2_0003_2.jpg,"['- Thương hiệu bàn phím cơ nổi tiếng Nhật Bản\r', '- Phiên bản cải tiến từ Camourflage với màu sắc khác biệt\r', '- Switch 100% Cherry cao cấp\r', '- Không đèn Led, nhưng cảm giác gõ phím là tốt nhất trên thị trường\r', '- Chất liệu nhựa lớp vỏ rất cao cấp cho độ cứng cáp tuyệt đối\r']"
123,KBFC144,Bàn phím cơ Filco Majestouch 2 Minila Air 67 Red switch (FFBT67MRL/EB),24 tháng,0,3499000,img/KEY_BOARD/250_36599_keyboard_filco_majestouch_2_minila_air_67_red_switch_0002_1.jpg,"['- Bàn phím cơ của Filco đến từ Nhật Bản\r', '- Phiên bản Minila Air Không Dây, kết nối qua Bluetooth\r', '- Độ bền rất cao, đã được cộng đồng thế giới ghi nhận\r', '- Chân chống phụ bọc cao su giúp tăng khả năng ma sát với mặt bàn\r', '- Bảng mạch được thiết kế 2 lớp, tối đa độ bền bỉ khi sử dụng lâu dài\r']"
124,KBLP043,Bàn phím cơ Leopold FC750R PD TKL PBT Doubleshot Blue switch Black ,24 tháng,0,2949000,img/KEY_BOARD/250_37249_keyboard_leopold_fc750r_pd_tkl_pbt_doubleshot_blue_switch_black_0000_4___copy.jpg,"['- Thương hiệu bàn phím cơ lâu đời đến từ Hàn Quốc\r', '- Keycap chất liệu PBT Doubleshot siêu bền \r', '- Sử dụng 100% Switch Cherry chất lượng cao nhất\r', '- Không có hệ thống đèn Led, nhưng tối ưu tốt cảm giác gõ\r', '- Dây cáp Mini-USB có thể tháo rời\r']"
