Code,Name,Bao hanh,Base_price,Slase_price,Img_directory,Thong so san pham
VGSP040,"Card màn hình SAPPHIRE PULSE RX 5600 XT (6GB GDDR6, 192-bit, HDMI+DP, 1x8-pin)",24 tháng,0,8899000,img/VGA/250_51856_11296_01_rx5600xt_pulse_6gbgddr6_3dp_hdmi_lbc.jpg,- Dung lượng bộ nhớ: 6GB GDDR6.- Boost Clock: Up to 1750 MHz.- Game Clock: Up to 1615 MHz.- Bộ nhớ:6GB/192 bit.- Số nhân xử lý đồ họa: 2304.
VGAS560,"Card màn hình Asus PH-GTX1650-O4GD6-P (4GB GDDR6, 128-bit, DVI+HDMI+DP)",24 tháng,4099000,3899000,img/VGA/250_56287_card_man_hinh_asus_ph_gtx1650_o4gd6_p_4gb_gddr6_128_bit_dvi_hdmi_dp_1.jpg,- Card đồ họa GTX 1650 phiên bản sử dụng bộ nhớ DDR6.- Xung nhịp GPU: OC Mode – 1620 MHz (Boost Clock).- Bộ nhớ: 4GB DDR6.
VGPY008,"Card màn hình PNY RTX 2060 Super-8GB Dual Fan (8GB GDDR6, 256-bit, DVI+HDMI+DP, 1x8-pin)",24 tháng,10599000,10099000,img/VGA/250_54095_pny_geforce_rtx_2060_super_8gb_dual_fan.jpg,
VGAS544,"Card màn hình Asus DUAL RTX3070-O8G (8GB GDD6, 256-bit, HDMI +DP, 2x8-pin)",24 tháng,0,16399000,img/VGA/250_55235_card_man_hinh_asus_dual_rtx3070_o8g_8gb_gdd6_256_bit_hdmi_dp_2x8_pin_001.jpg,"- Dung lượng bộ nhớ: 8Gb GDDR6.- 5888 CUDA Cores.- Core Clock: OC Mode - 1800 MHz (Boost Clock).- Kết nối: DisplayPort 1.4a, HDMI 2.1.- Nguồn yêu cầu: 650W."
VGIN098,"Card màn hình Inno3D GTX 1650 TWIN X2 OC 4GB (4GB GDDR5, 128-bit, HDMI+DP, 1x6-pin)",24 tháng,0,3699000,img/VGA/250_56128_inno3d_geforce_gtx_1650_twin_x2_oc_01.jpg,"- Dung lượng bộ nhớ: 4GB GDDR5.- Boost Clock: 1710 MHz.- Băng thông: 128-bit.- Kết nối: HDMI 2.0b, 2x DisplayPort 1.4."
VGAS561,"Card màn hình Asus DUAL RTX 2060-6G EVO (6GB GDDR6, 192-bit, DVI+HDMI+DP, 1x8-pin)",24 tháng,9199000,8749000,img/VGA/250_56280_card_man_hinh_asus_dual_rtx_2060_6g_evo_1.jpg,- Nhân GPU: RTX 2060.- Số nhân Cuda: 1920.- Xung nhịp tối đa: GPU Boost Clock : 1710 MHz.- Bộ nhớ: 6GB DDR6.
VGMS384,"Card màn hình MSI RTX 3070 GAMING X TRIO 8G (8GB GDD6, 256-bit, HDMI +DP, 2x8-pin)",24 tháng,18499000,17999000,img/VGA/250_55080_msi_rtx_3070_gaming_x_trio_8g_8gb_gdd6_256_bit_hdmi_dp_2x8_pin_10000.jpg,"- Dung lượng bộ nhớ: 8Gb GDDR6.- 5888 CUDA Cores.- Core Clock:.- Kết nối: DisplayPort 1.4a, HDMI 2.1.- Nguồn yêu cầu: 650W."
VGLE052,"Card màn hình Nvidia RTX A6000 (48GB GDDR6, 384-bit, 4x DisplayPort, 1x8-pin)",24 tháng,249999000,199999000,img/VGA/250_55751_quadro_rtx_a6000_leadtek.jpg,- Card màn hình đồ họa chuyên nghiệp Nvidia RTX A6000.- Nhân CUDA: 10.752.- Nhân Tensor: 336.- Nhân RT: 84.- Bộ nhớ 48GB GDDR6 với ECC.
VGAS485,"Card màn hình ASUS DUAL RTX 2070 Super-8G EVO (8GB GDDR6, 256-bit, HDMI+DP, 1x6-pin + 2x8-pin)",24 tháng,14299000,13999000,img/VGA/250_47508_dual_rtx2070s_o8g_evo_01.png,"- Phiên bản RTX 2070 Super tầm trung của Asus.- Số nhân CUDA: 2304      .- Xung nhân tối đa: 1845 MHz.- Bộ nhớ: 8GB GDDR6.- Cổng kết nối: DisplayPort 1.4, HDMI 2.0b."
VGZT077,"Card màn hình ZOTAC GTX 1660 AMP ED (6GB GDDR5, 192-bit, HDMI+DP, 1x8-pin)",24 tháng,0,5399000,img/VGA/250_50134_zotac_gaming_geforce_gtx_1660_amp_6gb_gddr5_1.jpg,- - Phiên bản GTX 1660 nhỏ gọn của Zotac.- - Kích cỡ thân thiện với mọi thùng máy.- - Tản IceStorm 2.0.- - Backplate kim loại.- - Sẵn sàng cho 4K và VR.
VGGI403,"Card màn hình GIGABYTE RTX 2080 Ti WF3OC-11G (11GB GDDR6, 352-bit, HDMI+DP+Type-C, 2x8-pin) ",24 tháng,0,35499000,img/VGA/250_43904_vggi403_01.jpg,"- Chipset: Geforce RTX 2080Ti.- Số nhân đồ họa : 4352.- Bộ nhớ: 11Gb GDDR6/ 352Bit.- Xung :1635 MHz in OC mode 1620 MHz in Gaming mode (Reference Card: 1545 MHz).- Cổng giao tiếp: DisplayPort 1.4 x3, HDMI 2.0b x1, USB Type-C ™ (support VirtualLinkTM) x1."
VGGI445,Vga Card Nvidia Quadro RTX 5000 16GB GDDR6 (Gigabyte),24 tháng,65000000,59990000,img/VGA/250_48894_rtx_5000_0000_rtx_5000.jpg,- Chủng loại: Nvidia Quadro RTX 5000.- GPU: TU104.- Bộ nhớ: 16 GB GDDR6.- CUDA Parallel-Processing Cores: 3.702.- NVIDIA Tensor Cores: 384.
