,Code,Name,Bao hanh,Base_price,Slase_price,Img_directory,Thong so san pham
285,MODE180,Màn hình Dell E2420HS (23.8inch/FHD/IPS/8ms/250nits/HDMI+VGA/Loa) ,24 tháng,3789000,3489000,img/MONITOR/250_55002_e2420hs__5_.png,"['- Kích thước  23.8 inch\r', '- Tấm nền  IPS (In-Plane Switching)\r', '- Độ phân giải  Full HD (1920x1080)\r', '- Tốc độ làm mới  60Hz\r', '- Thời gian đáp ứng  8 ms typical (Normal) 5 ms typical (Fast) (gray to gray)\r']"
286,MOVI121,Màn hình Viewsonic VX2781-MH ( (27inch/UHD/IPS/75Hz/1ms/250nits/HDMI+VGA/Loa/FreeSync) ),24 tháng,5489000,4989000,img/MONITOR/250_55559_vx2781.jpg,"['- Màn hình IPS với thiết kế hiện đại, 102% sRGB\r', '- Công nghệ AMD FreeSync™\r', '- Tần số quét 75Hz, thời gian phản hồi 1ms (MPRT)\r', '- Cổng HDMI kép và cổng VGA\r', '- Loa kép 2W\r']"
287,GIAT105,Giá treo 4 Màn hình Bratech C034B Đen (19-32 inch),24 tháng,2299000,1749000,img/MONITOR/250_47399_1.jpg,"['- Tải trọng: 4 màn hình từ 19 đến 32 inch\r', '- Chất liệu: Kim loại sơn tĩnh điện\r', '- Màu: đen\r', '- Kiểu chân đế: Để trên mặt bàn']"
288,MOVI102,Màn hình Viewsonic VA2223-A (21.5 inch/TN/FHD/250cd/m2/5ms/75Hz/AntiGlare/VGA),24 tháng,2299000,1949000,img/MONITOR/250_51940_mat_truoc_va2223.png,"['- Cổng kết nối VGA\r', '- Công nghệ bảo vệ mắt: Chống nhấp nháy và bộ lọc ánh sáng xanh\r', '- Treo tường VESA\r', '- Công nghệ ViewMode độc quyền\r', '- Chế độ tiết kiệm điện']"
289,MODE163,Màn hình Dell S2719DGF (27 inch/2K/TN/144Hz/1ms),24 tháng,13999000,10989000,img/MONITOR/250_51565_s2719dgf__1_.jpg,"['- Loại màn hình: Phẳng\r', '- Tỉ lệ: 16:09\r', '- Kích thước: 27 inch\r', '- Tấm nền: TN\r', '- Độ phân giải: QHD (2560 x 1440)\r']"
290,MODE080,Màn hình Dell 17 inch E1715S Vuông LCD,24 tháng,0,2319000,img/MONITOR/250_24871_dell_1715s__4_.png,"['- Độ Sáng Màn Hình 250cd/m2,\r', '- Tỉ Lệ Tương Phản 800:1,\r', '- Độ Phân Giải Màn Hình 1280 x 1024\r', '- Thời Gian Đáp Ứng 5ms\r', '- Hỗ trợ màu 16.7 million colors\r']"
291,MOVI067,Màn hình Viewsonic VX2776-SMHD (27 inch/FHD/LED/IPS/60Hz/5ms/250 nits/DP+HDMI+VGA),24 tháng,4990000,4599000,img/MONITOR/250_33379_viewsonic_vx2776__4_.png,"['- Công nghệ IPS SuperClear®\r', '- Khung không khung và đứng tam giác kim loại\r', '- Độ phân giải Full HD 1080p\r', '- Bộ lọc ánh sáng xanh và không nhấp nháy\r', '- Đầu vào HDMI, DisplayPort và VGA']"
292,MOVI086,Màn hình Viewsonic VX3276-MHD-2 (31.5 inch/FHD/LED/IPS/250cd/m²/DP+HDMI+VGA/60Hz/5ms),24 tháng,6289000,5249000,img/MONITOR/250_42326_viewsonic_vx3276__4_.png,"['- Kiểu màn hình\tMàn hình rộng\r', '- Kích thước màn hình\t31.5Inch IPS\r', '- Độ sáng\t250cd/m2\r', '- Tỷ lệ tương phản\t1200: 1\r', '- Độ phân giải\tFull HD (1920x1080)\r']"
293,MOSA169,Màn hình Samsung LC27H580FDEXXV (27 inch/FHD/PLS/250cd/m²/DP+HDMI/60Hz/5ms/Màn hình cong),24 tháng,6759000,6559000,img/MONITOR/250_43078_samsung_lc27h580fdexxv__4_.png,"['- Kích thước màn hình\t27inch\r', '- Độ phân giải\tFull HD (1920x1080)\r', '- Tỉ lệ\t16:9\r', '- Tấm nền màn hình\tCông nghệ panel màn hình VA\r', '- Độ sáng\t250cd/m2 (Typ)\r']"
294,MOAO134,Màn hình AOC C24G1( 24 inch/VA/144Hz/1ms/250cd/m²/HDMI+DP+VGA/Free Sync),24 tháng,0,4699000,img/MONITOR/250_47460_aoc_c24g1__4_.png,"['- Kích thước\t23.6 inch\r', '- Độ phân giải\t1920 x 1080\r', '- Tấm nền  \tVA\r', '- Bề mặt hiển thị\tChống lóa 3H\r', '- Tốc độ làm tươi\t144hz\r']"
295,MOSA175,Màn hình Samsung LC32JG51FDEXXV (31.5 inch/FHD/PLS/350cd/m²/DP+HDMI/144Hz/1ms/Cong),24 tháng,8399000,8189000,img/MONITOR/250_44577_samsung_c32jg51fdexxv__4_.png,"['- Chủng loại\tSamsung 32""C32JG51FDEXXV Curved 144Hz\r', '- Kích Thước Màn Hình\t31.5 inch\r', '- Độ Sáng Màn Hình\t250 cd/m²\r', '- Tỉ Lệ Tương Phản Động \tMega DCR 3000:1\r', '- Độ Phân Giải Màn Hình\tFullHD 1920x1080 144 Hz\r']"
296,MOKI005,Màn hình Kinglight M2758 (27 inch/FHD/LED/IPS/250cd/m²/DVI+VGA+HDMI/75Hz/5ms),24 tháng,3499000,3299000,img/MONITOR/250_45800_kinglight_m2758__2_.png,"[""- Kích thước  \t27''\r"", '- Đèn nền\t LED\r', '- Độ phân giải\t 1920x1080\r', '- Tỉ lệ màn hình \t16:09\r', '- Tấm nền\t IPS-ADS\r']"
297,MOSA191,Màn hình Samsung LC32JG54QQEXXV (31.5 inch/2K/VA/350cd/m²/DP+HDMI/144Hz/1ms/Màn hình cong),24 tháng,10599000,8299000,img/MONITOR/250_47702_samsung_lc32jg54qqexxv___4_.png,"['- Kích thước màn hình\t31.5Inch VA\r', '- Độ sáng\t300cd/m2\r', '- Tỷ lệ tương phản\t3,000:1(Typ.)\r', '- Độ phân giải\t2K (2560x1440)\r', '- Thời gian đáp ứng\t4ms\r']"
298,MOSA192,Màn hình Samsung LC27RG50FQEXXV (27inch/FHD/VA/240Hz/4ms/300nits/DP+HDMI),24 tháng,13999000,10699000,img/MONITOR/250_47703_samsung_lc27rg50fqexxv__2_.png,"['- Màn hình máy tính Samsung LC27RG50FQEXXV\r', '- Loại màn hình: Màn hình cong\r', '- Tỉ lệ: 16:9\r', '- Kích thước: 27 inch\r', '- Tấm nền: VA\r']"
299,MODE118,Màn hình Dell E1916HV (18.5 inch/HD/Wide LED/250cd/m²/VGA/60Hz/5ms),24 tháng,0,1799000,img/MONITOR/250_48359_mat_truoc_dell_e1916_hv.jpg,"['- Kích thước màn hình: 18.5""\r', '- Công nghệ Panel: Backlight LED (Panel TN Active Matrix TFT)\r', '- Độ phân giải tối đa: 1366 x 768\r', '- Góc nhìn (dọc/ngang): 50 ~ 65 ° / 90 °\r', '- Khả năng hiển thị màu: 16.7M\r']"
300,MOAS157,Màn hình Asus VP228NE-V (21.5 inch/FHD/200cd/m²/DVI+VGA/60Hz/1ms),24 tháng,2799000,2389000,img/MONITOR/250_52479_asus_vp228ne__5_.jpg,"['- Màn hình Wide 22inch\r', '- Độ phân giải thực: 1920x1080\r', '- Pixel: 0.248mm\r', '- Độ sáng (tối đa): 200 cd/㎡\r', '- Bề mặt Hiển thị Chống lóa\r']"
301,MOAC083,Màn hình Acer HA270B (27 inch/FHD/75Hz/1ms/HDMI+VGA/LED/IPS/250 cd/m²),24 tháng,5047900,4589000,img/MONITOR/250_50418_ha270b__1_.jpg,"['- Phủ bề mặt\tchống lóa / phủ cứng 3H\r', '- Độ phân giải\t1920 x 1080\r', '- Tần số quét\t75 Hz\r', '- Góc nhìn\t178° (H) / 178° (V)\r', '- Màu màn hình\t16.7 triệu\r']"
302,MOLG165,Màn hình LG 32UD89-W (32 inch/4K/IPS/60Hz/5ms/350 nits/HDMI+DP+USB Type-C/FreeSync),24 tháng,21999000,19989000,img/MONITOR/250_52134_lg_32ud89_w__8_.png,"['- Độ phân giải UHD 4K\r', '- Thiết kế không viền 4 cạnh\r', '- Chân đế Arcline\r', '- Công nghệ Rich Bass\r', '- USB Type-C™']"
303,MOGI005,Màn hình Gigabyte G27FC (27 inch/FHD/VA/165Hz/1ms/250 nits/HDMI+DP/Cong),24 tháng,6999000,5949000,img/MONITOR/250_52807_gigabyte_g27fc__7_.jpg,"['- Kích thước lớn 27 inch với độ cong lý tưởng 1500R.\r', '- Tấm nền VA độ phân giải 1920 x 1080, tốc độ làm mới 165Hz.\r', '- Hỗ trỡ FreeSync\r', '- Độ phủ màu 90% DCI-P3 (120% sRGB).\r', '- Tốc độ phản hồi siêu nhanh 1ms (MPRT)']"
304,MODE174,Màn hình Dell SE2219HX (21.5 inch/FHD/IPS/60Hz/8ms/250 nits/HDMI+DSub),36 tháng,2999000,2749000,img/MONITOR/250_53203_dell_se2219hx__4_.jpg,"['- Loại màn hình: Phẳng, viền siêu mỏng\r', '- Tỉ lệ: 16:9\r', '- Kích thước: 21.5 inch\r', '- Tấm nền: IPS\r', '- Độ phân giải: Full HD (1920x1080)\r']"
305,MODE178,Màn hình Dell E2720H (27inch/FHD/IPS/60Hz/8ms/DP+VGA),24 tháng,4749000,4289000,img/MONITOR/250_54444_e2720h__5_.png,"['- Kích thước: 27 inch\r', '- Tấm nền: IPS (In-Plane Switching)\r', '- Độ phân giải: Full HD (1920x1080)\r', '- Tốc độ làm mới: 60Hz\r', '- Đọ sáng: 300 cd / m²\r']"
306,MOHK024,Màn hình HKC M27G5F (24.5inch/FHD/VA/165Hz/1ms/300nits/HDMI+DP+USB),24 tháng,7199000,6799000,img/MONITOR/250_54901_m27g5f__5_.png,"['- LED | Panel VA | 27"" | 1920 x 1080 | 16:9| 165hz HDR\r', '- Độ sáng: 300 cd/m2 | 3000:1 | 16.7 triệu màu| DCI P3 90%\r', '- T/g đáp ứng: 1ms (MPRT)\r', '- Kết nối: DHMI1.4|HDMI2.0|DP1.2|USB3.0\r', '- Góc Nhìn: 178°(H)/178°(V)\r']"
307,MOGI011,Màn hình Gigabyte M27F-EK (27inch/FHD/IPS/144Hz/1ms/300nits/HDMI+DP+USB) ,24 tháng,8899000,8089000,img/MONITOR/250_55723_m27f__4_.png,"['- Hỗ trợ công nghệ AMD FreeSync Premium chống giật lag xé hình cao cấp\r', '- Tần số quét 144Hz 1ms trải nghiệm mượt mà loại bỏ hiện tượng bóng mờ\r', '- Tấm nền IPS cho góc nhìn rộng với độ phân giải màu 8-bit ấn tượng\r', '- Hiển thị màu sắc vượt trội với 95% DCI-P3 cho bộ màu rộng hơn sRGB\r', '- Aim Stabilizer giảm nhòe hình ảnh khi di chuyển ống nhắm súng']"
308,GIAT083,Giá đỡ màn hình máy tính North Bayou F100A (22-35 INCH),24 tháng,1199000,999000,img/MONITOR/250_44508_giat083_001.jpg,"['- Tải trọng: 9 kg\r', '- Thành phần: Sắt sơn tĩnh điện ốp nhựa.']"
309,MOVI110,Màn hình Viewsonic VA2405-H (23.6 inch/FHD/VA/75Hz/4ms/250 nits/HDMI+DSub),24 tháng,2999000,2399000,img/MONITOR/250_52911_viewsonic_va2405_h__6_.jpg,"['- Đầu vào HDMI và VGA\r', '- Công nghệ chăm sóc và bảo vệ mắt\r', '- Chế độ tiêu thụ năng lượng thấp\r', '- VESA treo tường']"
310,MODE181,Màn hình Dell S2421HN,24 tháng,4059000,3689000,img/MONITOR/250_55868_s2421__4_.png,"['- Tỉ lệ: 16:9\r', '- Kích thước: 23.8 inch\r', '- Tấm nền: IPS\r', '- Độ phân giải: Full HD (1920x1080)\r', '- Tốc độ làm mới: 75Hz\r']"
311,MOBE041,Màn hình BenQ XL2420Z (24 inch/Full HD/WLED/TN/350cd/m²/DP+VGA+HDMI+USB+DVI-D/144Hz/1ms/3D),24 tháng,0,9749000,img/MONITOR/250_25330_benq_24xl2420z__4_.png,"['- Màn Hình BenQ XL2420Z LED Gaming 3D. \r', '- Kích thước màn hình 24 inch. \r', '- Độ phân giải màn hình 1920x1080. \r', '- Độ sáng 350 cd/m2. Độ tương phản 3000:1. Độ tương phản động 20.000.000 : 1. Góc nhìn 170/160. Kết nối D-sub/DVI/HDMI headphone']"
312,MOAO141,Màn hình AOC 27B1H (27 inch/FHD/IPS/250cd/m²/HDMI+VGA/60Hz/5ms),24 tháng,0,3399000,img/MONITOR/250_50850_aoc_27b1h__4_.png,"['- Kích thước màn hình\t27 inch\r', '- Độ phân giải\t1920 x 1080\r', '- Tần số quét\t75 Hz\r', '- Góc nhìn\t178° (H) / 178° (V)\r', '- Màu màn hình\t16.7 triệu\r']"
313,MOAS116,Màn hình Asus VZ27VQ (27 inch/FHD/IPS/250 cd/m²/DP+HDMI+VGA/60Hz/5 ms/Màn hình cong),36 tháng (Adapter bảo hành 12 tháng),5989000,5699000,img/MONITOR/250_41664_vz27vq_thumb.jpg,"['- Kích Thước Màn Hình 27"" Curve VA LED\r', '- Độ Sáng Màn Hình 250 cd/m² (Điển hình)\r', '- Tỉ Lệ Tương Phản Tĩnh 100000000:1\r', '- Độ Phân Giải Màn Hình 1920 x 1080\r', '- Thời Gian Đáp Ứng 5 ms']"
314,MOVI087,Màn hình Viewsonic VX3276-MHD-2K (31.5 inch/2K/LED/IPS/60Hz/4ms/250 nits/DP+HDMI+mDP),24 tháng,0,6699000,img/MONITOR/250_42327_viewsonic_vx3276__4_.png,"['- Kiểu màn hình\tMàn hình rộng\r', '- Kích thước màn hình\t31.5Inch IPS\r', '- Độ sáng\t250cd/m2\r', '- Tỷ lệ tương phản\t1200: 1\r', '- Độ phân giải\tWQHD (2560x1440)\r']"
315,MOSA170,Màn hình Samsung LC27FG73FQEXXV (27 inch/FHD/144Hz/1ms/250cd/m²/DP+HDMI),24 tháng,0,6999000,img/MONITOR/250_43079_samsung_lc27fg73fqexxv__4_.png,"['- Kích thước màn hình\t27inch\r', '- Độ phân giải\tFull HD (1920x1080)\r', '- Tỉ lệ\t16:9\r', '- Tấm nền màn hình\tCông nghệ panel màn hình VA\r', '- Độ sáng\t350cd/m2 (Typ)\r']"
316,MOAS123,Màn hình Asus VA249HE (23.8 inch/FHD/VA/250cd/m²/HDMI+VGA/5ms),36 tháng (Adapter bảo hành 12 tháng),0,2899000,img/MONITOR/250_43752_va249he_thumbnail_pic.jpg,"['- Kiểu màn hình\tMàn hình rộng\r', '- Kích thước màn hình\t23.8 Inch LED\r', '- Độ sáng\t250cd/m2\r', '- Tỷ lệ tương phản\t100000000:1\r', '- Độ phân giải\t1920x1080\r']"
317,MOHP118,Màn hìnhHP 23F (23 inch/FHD/LED/IPS/250cd/m²/HDMI+VGA/60Hz/5ms),24 tháng,3499000,3299000,img/MONITOR/250_46626_hp_23f___4_.png,"['- Kích thước: 23 inch\r', '- Tấm nền: IPS\r', '- Độ phân giải: Full HD (1920x1080)\r', '- Tốc độ làm mới: 75Hz\r', '- Thời gian đáp ứng: 5ms\r']"
318,MOAO140,Màn hình AOC E970SWNL (18.5 inch/HD/LED),24 tháng,0,1599000,img/MONITOR/250_48369_aoc_970swnl__4_.png,"['- 18,5"" màn hình LED-backlit.\r', '- 1366 x 768. 16: 9 Aspect Ratio w / màu hỗ trợ 16,7 triệu màu\r', '- Connectivity- VGA\r', '- Độ sáng - 200 cd / m2, độ tương phản động Ratio - 20.000.000: 1, Thời gian đáp ứng - 5ms']"
